# Panoptic υ variance regressor σ̂²_t, EIV instrument σ̃²_t, pool tick i_t (CTX-VAR)
# EPOCH WIDTH: 3600 seconds (1.0 hour(s)).
#   epoch = floor(unixSeconds / 3600) via
#   Panel.Build.epochOfSeconds — the SAME single source of truth as
#   Panel.Build.dailyEpoch (which is epochOfSeconds 86400). The panel and
#   this series therefore share an exact INTEGER epoch key; the join is an
#   integer match and never a timestamp comparison or an offset adjustment
#   (the 09-05 40587-offset trap).
# σ̂²_t (sigma2)            = realized variance of the within-epoch V4
#   tick-implied log-price increments over the FULL within-epoch Swap series.
# σ̃²_t (sigma2_instrument) = the SAME estimator on the DISJOINT even-swap
#   sub-window (0-based even positions) — the two-noisy-measures IV.
# i_t (pool_tick_mean)     = mean underlying pool tick over the same epoch,
#   from the SAME Swap series (the panel's moneyness anchor).
# n_swaps                  = swaps in the epoch. σ̂² rests on n_swaps − 1
#   increments; a row with n_swaps <= 1 is a CONSTRUCTED zero, not a
#   measured one, and must not be read as a quiet market.
# Source: Uniswap V4 PoolManager Swap logs on Base via chunked eth_getLogs
#   (poolId 0x96d4…288c0a); BigQuery path retired (project suspended).
epoch,sigma2,sigma2_instrument,pool_tick_mean,n_swaps
493974,8.699130079742755e-7,1.3298670121905584e-6,-198844.34745762713,118
493975,6.399360058661338e-7,7.399260067827171e-7,-198847.47692307693,130
493976,1.3798620126488496e-6,1.6198380148486501e-6,-198835.17777777778,90
493977,5.69943005224525e-7,5.69943005224525e-7,-198847.72932330827,133
493978,5.499450050412084e-7,5.699430052245251e-7,-198859.07692307694,91
493979,1.5998400146653337e-7,1.3998600128321669e-7,-198852.46,50
493980,2.9997000274975e-7,3.5996400329969986e-7,-198845.99166666667,120
493981,1.6998300155819172e-7,2.2997700210814168e-7,-198851.3230769231,65
493982,1.1298870103573927e-6,1.7498250160402083e-6,-198869.92142857143,140
493983,2.1497850197065438e-6,3.1896810292390113e-6,-198869.6449704142,169
493984,1.209879011090659e-6,1.7098290156735748e-6,-198827.21476510068,149
493985,3.479652031897104e-6,5.3894610494038326e-6,-198786.91578947369,190
493986,1.2198780111823174e-6,1.6998300155819169e-6,-198774.25396825396,126
493987,3.7996200348301665e-6,3.959604036296699e-6,-198785.625,104
493988,1.9998000183316675e-7,2.3997600219980005e-7,-198784.8448275862,58
493989,1.3998600128321666e-7,1.5998400146653332e-7,-198784.53191489363,47
493990,4.5995400421628325e-7,6.699330061411084e-7,-198782.0975609756,82
493991,3.199680029330667e-7,4.399560040329666e-7,-198792.85714285713,77
493992,1.44985501329046e-6,1.3498650123738756e-6,-198798.54761904763,126
493993,6.299370057744752e-7,7.699230070576922e-7,-198821.43925233645,107
493994,4.999500045829166e-7,6.599340060494503e-7,-198811.1264367816,87
493995,1.0798920098991004e-6,1.3998600128321668e-6,-198793.09016393442,122
493996,1.3398660122822166e-6,1.5798420144820164e-6,-198792.7659574468,47
493997,2.399760021998001e-7,2.3997600219980005e-7,-198790.5507246377,69
493998,5.999400054995e-8,5.999400054995e-8,-198791.2857142857,42
493999,2.899710026580917e-7,3.899610035746748e-7,-198787.24657534246,73
494000,1.2898710118239254e-6,1.0298970094408086e-6,-198788.19047619047,63
494001,3.999600036663332e-7,4.999500045829166e-7,-198783.25,72
494002,2.1497850197065425e-6,2.329767021356392e-6,-198803.09722222222,72
494003,7.099290065077423e-7,1.0298970094408084e-6,-198814.61904761905,105
494004,2.099790019248251e-7,1.899810017415084e-7,-198813.4393939394,66
494005,6.099390055911587e-7,8.499150077909589e-7,-198791.5145631068,103
494006,1.7298270158568924e-6,2.389761021906343e-6,-198784.66386554623,119
494007,3.5396460324449215e-6,4.929507045182584e-6,-198739.75490196078,204
494008,1.5498450142013594e-6,1.9298070176801125e-6,-198717.22480620156,258
494009,4.459554040876774e-6,7.01929806433917e-6,-198677.25862068965,232
494010,1.2998700119155846e-6,1.4798520135654344e-6,-198652.23214285713,224
494011,1.879812017231769e-6,2.3197680212647356e-6,-198657.97735849058,265
494012,2.35776422161018e-5,2.9507049270444577e-5,-198729.46263345197,562
494013,4.149585038038205e-6,6.189381056736505e-6,-198778.7939189189,296
494014,1.7748225162692016e-5,2.688731124646491e-5,-198676.14054054054,555
494015,5.859414053711768e-6,9.119088083592388e-6,-198587.23209169053,349
494016,6.869313062967802e-6,9.20907908441586e-6,-198666.1525179856,695
494017,4.969503045546347e-6,5.969403054711482e-6,-198668.28083491462,527
494018,2.2797720208966817e-6,2.839716026028837e-6,-198692.71129707113,239
494019,4.329567039688048e-6,6.10938905600323e-6,-198782.6,295
494020,1.079892009899101e-6,1.719828015765233e-6,-198778.5285714286,140
494021,8.499150077909592e-7,1.149885010540709e-6,-198759.29032258064,124
494022,1.5798420144820181e-6,2.21977802034815e-6,-198758.17088607594,158
494023,6.099390055911584e-7,7.699230070576921e-7,-198781.35576923078,104
494024,1.319868012098902e-6,2.0397960186983e-6,-198782.11464968152,157
494025,2.1097890193399086e-6,1.6298370149403083e-6,-198763.73529411765,102
494026,1.109889010174076e-6,1.809819016590158e-6,-198763.8,135
494027,7.799220071493507e-7,1.179882010815684e-6,-198773.6880733945,109
494028,1.3458654123372102e-5,1.3738626125938541e-5,-198761.63524590165,244
494029,4.9195080450958896e-6,6.8593140628776135e-6,-198810.69379844962,258
494030,1.039896009532463e-5,1.265873411603944e-5,-198843.523659306,317
494031,3.999600036663335e-6,5.919408054261732e-6,-198803.7142857143,231
494032,3.899610035746753e-6,4.999500045829165e-6,-198764.3817427386,241
494033,2.7297270250227276e-6,4.059594037213285e-6,-198771.67105263157,228
494034,2.789721025572678e-6,3.6696330336386114e-6,-198742.8995215311,209
494035,1.5598440142987014e-6,2.4397560223646352e-6,-198749.29166666666,192
494036,2.16978301988986e-6,2.8897110264892607e-6,-198744.4480874317,183
494037,7.099290065077424e-7,9.299070085242256e-7,-198745.0522875817,153
494038,1.6198380148486514e-6,1.979802018148351e-6,-198738.91304347827,161
494039,6.099390055911584e-7,8.299170076076419e-7,-198747.25984251968,127
494040,9.299070085242259e-7,9.499050087075427e-7,-198758.54404145078,193
494041,9.20907908441729e-6,1.3208679121080651e-5,-198851.8635097493,359
494042,1.7798220163151855e-6,2.599740023831168e-6,-198862.0875576037,217
494043,1.2698730116406093e-6,1.4698530134737758e-6,-198860.8651685393,178
494044,1.1698830107240256e-6,1.2698730116406084e-6,-198867.46979865772,149
494045,2.239776020531468e-6,1.7798220163151834e-6,-198864.51677852348,149
494046,1.2098790110906586e-6,1.649835015123625e-6,-198872.43410852714,129
494047,4.929507045187552e-6,7.129287065352382e-6,-198917.54448398575,281
494048,4.839516044362615e-6,6.839316062694292e-6,-198962.86590038316,261
494049,1.9798020181483515e-6,2.659734024381119e-6,-198965.23163841807,177
494050,1.239876011365635e-6,1.6798320153986003e-6,-198969.44723618092,199
494051,2.2397760205314695e-6,2.8997100265809194e-6,-198988.0101010101,198
494052,5.789421053070177e-6,7.489251068652086e-6,-198969.6811023622,254
494053,5.779422052969971e-6,8.539146078264128e-6,-198998.59517426274,373
494054,9.049095082941521e-6,1.1648835106768454e-5,-199031.3142857143,455
494055,4.779522043812669e-6,6.639336060861122e-6,-199069.150997151,351
494056,4.8895110448209166e-6,6.689331061319422e-6,-199070.11830985916,355
494057,1.4198580130133533e-6,1.8398160168622916e-6,-199038.21323529413,136
494058,1.9798020181483515e-6,2.1597840197982004e-6,-199007.54545454544,154
494059,1.2298770112739758e-6,1.649835015123625e-6,-198985.69032258063,155
494060,8.599140078826172e-7,9.799020089825174e-7,-198983.21481481483,135
494061,7.199280065994004e-7,7.39926006782717e-7,-198979.0350877193,114
494062,1.959804017965034e-6,2.2197780203481507e-6,-198970.8130081301,123
494063,3.059694028047452e-6,2.6997300247477516e-6,-199002.8345323741,139
494064,1.9698030180566927e-6,3.0496950279557933e-6,-198995.09433962265,159
494065,3.0596940280474542e-6,4.179582038313183e-6,-198957.02966101695,236
494066,2.349765021539709e-6,3.00969902758916e-6,-198941.3046357616,151
494067,1.0898910099907594e-6,1.5298470140237254e-6,-198926.89915966385,119
494068,1.6398360150319673e-6,1.9198080175984004e-6,-198898.18309859154,142
494069,1.3098690120072423e-6,1.2698730116406086e-6,-198908.5431034483,116
494070,1.0098990092574925e-6,1.2498750114572925e-6,-198905.43636363637,110
494071,4.199580038496499e-7,4.999500045829165e-7,-198915.26829268291,123
494072,2.4697530226396104e-6,3.3896610310721775e-6,-198884.30697674418,215
494073,2.6797320245644357e-6,2.2397760205314674e-6,-198829.98089171975,157
494074,1.4098590129238252e-6,1.9198080175984004e-6,-198858.14406779662,118
494075,1.7698230162235274e-6,2.4297570222729764e-6,-198900.65258215962,213
494076,1.060893909723808e-5,1.2748725116855124e-5,-198958.56236786468,473
494077,8.939106081941805e-6,1.085891409953952e-5,-199033.8272921109,469
494078,7.539246069110326e-6,8.59914007882614e-6,-199076.05747126436,348
494079,6.57934206031117e-6,9.019098082675814e-6,-199112.944,375
494080,3.149685028872381e-6,4.509549041337905e-6,-199154.63120567377,282
494081,1.2098790110906599e-6,1.6898310154902587e-6,-199110.61290322582,186
494082,4.019598036846649e-6,2.3597640216313683e-6,-199078.67065868265,167
494083,2.489751022822927e-6,3.0696930281391105e-6,-199111.34972677595,183
494084,6.499350059577919e-7,9.099090083409089e-7,-199088.36,100
494085,1.4398560131988014e-6,1.519848013932067e-6,-199101.65625,160
494086,1.4498550132904595e-6,1.789821016406842e-6,-199115.05844155845,154
494087,3.539646032447053e-6,4.319568039596399e-6,-199098.42741935485,124
494088,1.1898810109073434e-6,1.7698230162235255e-6,-199069.7077922078,154
494089,1.4498550132904593e-6,2.1297870195232253e-6,-199073.29213483146,178
494090,2.319768021264735e-6,2.8197180258476508e-6,-199095.99456521738,184
494091,4.799520043995991e-6,7.029297064435797e-6,-199150.32180851063,376
494092,1.50984901384041e-6,2.079792019064933e-6,-199137.69620253163,158
494093,1.7898210164068428e-6,2.609739023922826e-6,-199071.6013986014,143
494094,1.279872011732268e-6,1.7798220163151836e-6,-199044.20382165606,157
494095,1.1198880102657348e-6,1.2798720117322676e-6,-199059.26666666666,135
494096,8.699130079742762e-7,1.0698930098074431e-6,-199060.306122449,196
494097,1.3298670121905593e-6,1.8498150169567916e-6,-199094.13103448277,145
494098,2.0497950187899613e-6,2.64973502428946e-6,-199087.9295154185,227
494099,1.3898610127405101e-6,1.7498250160402087e-6,-199099.75647668395,193
494100,2.3397660214480524e-6,3.319668030430569e-6,-199111.60829493086,217
494101,7.419258068010441e-6,8.979102082309175e-6,-199102.61455525606,371
494102,6.869313062967837e-6,8.839116081022403e-6,-199066.10576923078,416
494103,5.189481047570666e-6,7.049295064619125e-6,-198963.37696335078,382
494104,7.5992400696602906e-6,1.1098890101740738e-5,-198890.69868173258,531
494105,5.8094190532534596e-6,8.089191074151584e-6,-198878.87238979118,431
494106,2.6897310246560958e-6,3.66963303363861e-6,-198869.9929328622,283
494107,2.0497950187899605e-6,2.6697330244727773e-6,-198897.98832684825,257
494108,2.109789019339911e-6,3.069693028139111e-6,-198935.0,191
494109,1.0398960095324682e-6,1.4398560131988e-6,-198930.75,144
494110,1.0998900100824176e-6,1.4798520135654334e-6,-198920.82786885247,122
494111,2.8097190257559937e-6,3.769623034555194e-6,-198947.61835748793,207
494112,2.9997000274975053e-6,3.7896210347385127e-6,-198955.84437086093,302
494113,3.479652031897105e-6,4.849515044454288e-6,-198977.0382352941,340
494114,5.059494046372714e-6,6.469353059292979e-6,-199043.66176470587,476
494115,1.659834015213154e-6,2.1197880194280153e-6,-199029.76450511944,293
494116,1.5498450142070436e-6,1.9598040179650356e-6,-199048.17132867133,286
494117,5.369463049220506e-6,7.009299064252481e-6,-199119.96271929826,456
494118,1.8198180166818184e-6,2.4397560223646344e-6,-199129.90062111802,161
494119,2.569743023556195e-6,3.349665030705545e-6,-199075.36529680365,219
494120,2.1397860196148854e-6,3.059694028047452e-6,-199101.13063063062,222
494121,1.5798420144820181e-6,2.1397860196148837e-6,-199108.68421052632,190
494122,1.5398460141153848e-6,1.8998100174150839e-6,-199102.2857142857,175
494123,8.899110081575927e-7,1.2098790110906588e-6,-199090.24087591242,137
494124,3.769623034555196e-6,4.689531042987758e-6,-199109.01968503938,254
494125,1.4418558132171238e-5,1.9498050178733688e-5,-199221.67322239032,661
494126,3.557644232612062e-5,3.743625634316881e-5,-199287.16199756393,821
494127,5.079492046562418e-6,6.329367058019722e-6,-199283.73926380367,326
494128,3.7496250343718797e-6,4.929507045187558e-6,-199249.2508250825,303
494129,1.7398260159485523e-6,2.559744023464535e-6,-199235.54210526316,190
494130,2.259774020714786e-6,2.8797120263976023e-6,-199232.5093457944,214
494131,1.4498550132904595e-6,1.7698230162235248e-6,-199247.97802197802,182
494132,5.689431052153584e-6,4.649535042621124e-6,-199264.297979798,198
494133,4.0095990367549935e-6,3.8696130354717755e-6,-199266.96062992126,127
494134,6.499350059577917e-7,7.899210072410086e-7,-199268.53211009174,109
494135,2.799720025664334e-7,2.9997000274975e-7,-199252.44594594595,74
494136,1.5898410145736754e-6,1.8498150169567916e-6,-199237.6595744681,94
494137,8.999100082492507e-7,1.3498650123738754e-6,-199239.41379310345,116
494138,5.099490046745749e-7,6.099390055911585e-7,-199229.8992248062,129
494139,4.979502045645849e-6,4.3795620401463486e-6,-199232.46666666667,75
494140,1.5198480139320675e-6,2.009799018423325e-6,-199254.52272727274,132
494141,6.299370057744754e-7,6.199380056828168e-7,-199247.55263157896,76
494142,2.689731024656094e-6,3.5496450325387093e-6,-199277.4411764706,170
494143,1.6578342151964465e-5,2.1357864195774284e-5,-199384.91006423984,467
494144,1.069893009807443e-6,1.2498750114572923e-6,-199385.27814569537,151
494145,4.651534842639486e-5,4.9515048453892147e-5,-199476.40835266822,431
494146,3.6596340335469556e-6,4.7595240436293616e-6,-199497.14112903227,248
494147,1.5398460141153844e-6,1.8798120172317673e-6,-199462.39583333334,144
494148,1.6298370149403095e-6,2.029797018606642e-6,-199467.76470588235,153
494149,1.6098390147569928e-6,1.989801018240009e-6,-199470.13924050634,158
494150,2.239776020531468e-6,3.3996600311638346e-6,-199456.5632183908,174
494151,8.799120080659341e-7,1.2198780111823172e-6,-199449.864,125
494152,3.0696930281391113e-6,3.869613035471777e-6,-199467.95693779906,209
494153,5.599440051328664e-7,6.599340060494498e-7,-199464.1693548387,124
494154,8.399160076993005e-7,1.0998900100824167e-6,-199454.47706422018,109
494155,2.3997600219980005e-7,3.199680029330667e-7,-199447.58585858587,99
494156,9.79902008982517e-7,9.799020089825174e-7,-199446.84166666667,120
494157,4.3995600403296635e-7,3.599640032996998e-7,-199442.6393442623,61
494158,9.899010090741755e-7,8.499150077909588e-7,-199445.29032258064,62
494159,2.799720025664334e-7,3.599640032996999e-7,-199445.1948051948,77
494160,1.4598540133821177e-6,2.0197980185149837e-6,-199446.35652173913,115
494161,5.119488046929055e-6,6.689331061319421e-6,-199472.19396551725,232
494162,1.0298970094408098e-6,1.529847014023725e-6,-199483.30708661416,127
494163,1.8498150169567924e-6,1.8798120172317673e-6,-199457.9453125,128
494164,1.8698130171401085e-6,2.09979001924825e-6,-199427.70588235295,102
494165,1.4398560131988005e-6,1.85981401704845e-6,-199405.8655462185,119
494166,1.7298270158568916e-6,1.4298570131071415e-6,-199429.59793814432,97
494167,4.979502045645838e-6,5.259474048212278e-6,-199430.13725490196,102
494168,9.6690330886336e-6,6.229377057103137e-6,-199428.03883495147,103
494169,2.8297170259393087e-6,1.2898710118239252e-6,-199415.43396226416,106
494170,1.769823016223526e-6,2.3797620218146837e-6,-199383.5641025641,156
494171,1.2398760113656335e-6,1.3898610127405084e-6,-199398.33333333334,126
494172,3.30966903033891e-6,1.9898010182400077e-6,-199388.2558139535,129
494173,1.5498450142070424e-6,1.8898110173234249e-6,-199396.47887323942,142
494174,2.2867713209622603e-5,2.6447355242436276e-5,-199426.28703703705,216
494175,2.76972302538936e-6,2.5897410237395087e-6,-199428.39864864864,148
494176,9.199080084325677e-7,1.1598840106323672e-6,-199425.12857142856,140
494177,3.039696027864137e-6,3.039696027864136e-6,-199449.89880952382,168
494178,1.2698730116406097e-6,1.6498350151236257e-6,-199433.2783018868,212
494179,8.7091290798344e-6,1.3098690120072421e-6,-199405.79194630872,149
494180,1.8798120172317671e-6,1.8398160168651338e-6,-199408.34972677595,183
494181,9.499050087075425e-7,1.1298870103573923e-6,-199402.56962025317,158
494182,6.209379056919803e-6,8.589141078734498e-6,-199442.47214076246,341
494183,1.08339165993114e-4,9.118088183582666e-5,-199620.3039073806,691
494184,1.342765722308821e-4,1.1229877002941451e-4,-199750.5304964539,705
494185,7.229277066268951e-6,1.0158984093124857e-5,-199764.08333333334,372
494186,4.039596037029968e-6,4.799520043996e-6,-199738.8312236287,237
494187,2.1797820199815185e-6,2.859714026214285e-6,-199734.42934782608,184
494188,1.9818018181666773e-5,2.1787821199723477e-5,-199735.11057692306,208
494189,7.5892410695686555e-6,3.5496450325387093e-6,-199722.8364779874,159
494190,5.039496046195788e-6,6.6993300614110795e-6,-199751.70454545456,220
494191,3.969603036388362e-6,4.609539042254488e-6,-199741.02904564314,241
494192,2.101789819266579e-5,2.1857814200365096e-5,-199729.10273972602,146
494193,1.1298870103573931e-6,1.489851013657092e-6,-199739.73548387096,155
494194,1.80981901659016e-6,2.469753022639609e-6,-199754.95675675676,185
494195,6.17938205664128e-6,9.779022089635452e-6,-199708.34333333332,300
494196,9.359064085792159e-6,1.3448655123280454e-5,-199606.46698113208,424
494197,1.4778522135458894e-5,2.1317868195397054e-5,-199660.90619765493,597
494198,1.8398160168651216e-5,2.5997400238311577e-5,-199750.28528072836,659
494199,2.2217778203664643e-5,2.1997800201648266e-5,-199816.46110056926,527
494200,8.449155077451267e-6,1.1568843106048684e-5,-199823.1984924623,398
494201,4.389561040238003e-6,6.28937105765308e-6,-199804.97627118643,295
494202,1.602839714692826e-5,1.7948205164526683e-5,-199874.53215077607,451
494203,2.107789219321562e-5,2.9417058269658727e-5,-199789.5908319185,589
494204,3.559644032630373e-6,4.959504045462535e-6,-199713.53505535054,271
494205,7.75922407112187e-6,1.1298870103566804e-5,-199682.09677419355,341
494206,4.48955104115317e-6,5.509449050500898e-6,-199653.43147208123,197
494207,1.6898310154859958e-6,2.0897910191523287e-6,-199668.5294117647,153
494208,4.5195480414281385e-6,6.51934805975981e-6,-199653.466367713,223
494209,3.489651031987343e-6,5.529447050684921e-6,-199683.72950819673,244
494210,3.0296970277689275e-6,4.829517044264578e-6,-199702.87837837837,222
494211,1.5898410145715454e-6,2.3697630217201836e-6,-199691.55778894472,199
494212,1.66983301530197e-6,2.329767021351419e-6,-199674.21556886227,167
494213,2.8497150261212075e-6,3.2496750297868287e-6,-199682.3027522936,218
494214,1.3798620126488507e-6,1.6998300155819169e-6,-199658.7908496732,153
494215,3.1596840289640362e-6,3.5996400329970016e-6,-199642.72348484848,264
494216,2.509749023003403e-6,3.249675029785408e-6,-199655.25482625482,259
494217,5.739426052611168e-6,8.339166076442333e-6,-199730.1769547325,243
494218,5.729427052520215e-6,8.189181075068169e-6,-199759.81203007518,266
494219,2.0297970186066375e-5,2.1857814200365082e-5,-199760.23451327434,226
494220,1.129887010357393e-6,1.389861012740509e-6,-199758.93959731545,149
494221,9.039096082859104e-6,1.3208679121080655e-5,-199749.08027522935,436
494222,1.4948505137029165e-5,2.2197780203481442e-5,-199790.9255319149,564
494223,4.7495250435376985e-6,5.589441051237e-6,-199784.6636085627,327
494224,4.0045995367091694e-5,3.9706029363975257e-5,-199768.51229508198,244
494225,3.669633033638612e-6,4.359564039963032e-6,-199738.56967213115,244
494226,1.909809017506743e-6,2.3097690211730756e-6,-199757.12182741117,197
494227,2.4297570222729773e-6,2.939706026947551e-6,-199753.75490196078,204
494228,2.189781020073176e-6,2.0797920190649335e-6,-199754.22535211267,142
